Date,Confirmed,Deaths,Recovered,Province/State
2020-01-31 23:59:00,21.0,0.0,0.0,Ningxia
2020-01-31 23:59:00,20.0,0.0,1.0,Inner Mongolia
2020-01-31 23:59:00,17.0,0.0,0.0,Xinjiang
2020-01-31 23:59:00,14.0,0.0,1.0,Jilin
2020-01-31 23:59:00,8.0,0.0,0.0,Qinghai
2020-01-31 23:59:00,1.0,0.0,0.0,Tibet
2020-02-01 11:53:00,7153.0,249.0,168.0,Hubei
2020-02-01 10:53:00,599.0,0.0,21.0,Zhejiang
2020-02-01 14:23:00,535.0,0.0,14.0,Guangdong
2020-02-01 01:52:00,422.0,2.0,3.0,Henan
2020-02-01 11:03:00,389.0,0.0,8.0,Hunan
2020-02-01 13:33:00,297.0,0.0,5.0,Anhui
2020-02-01 01:52:00,286.0,0.0,9.0,Jiangxi
2020-02-01 08:43:00,247.0,1.0,3.0,Chongqing
2020-02-01 01:52:00,207.0,1.0,3.0,Sichuan
2020-02-01 07:51:00,206.0,0.0,3.0,Shandong
2020-02-01 14:03:00,202.0,0.0,6.0,Jiangsu
2020-02-01 06:05:00,169.0,1.0,10.0,Shanghai
2020-02-01 09:17:00,168.0,1.0,9.0,Beijing
2020-02-01 05:37:00,144.0,0.0,0.0,Fujian
2020-02-01 05:37:00,101.0,0.0,0.0,Shaanxi
2020-02-01 01:52:00,100.0,0.0,2.0,Guangxi
2020-02-01 01:52:00,96.0,1.0,0.0,Hebei
2020-02-01 15:53:00,93.0,0.0,2.0,Yunnan
2020-02-01 10:33:00,80.0,2.0,2.0,Heilongjiang
2020-02-01 15:23:00,64.0,0.0,1.0,Liaoning
2020-02-01 08:43:00,62.0,1.0,1.0,Hainan
2020-02-01 01:52:00,47.0,0.0,1.0,Shanxi
2020-02-01 15:43:00,41.0,0.0,0.0,Tianjin
2020-02-01 15:43:00,40.0,0.0,0.0,Gansu
2020-01-31 15:20:00,29.0,0.0,2.0,Guizhou
2020-02-01 02:13:00,26.0,0.0,0.0,Ningxia
2020-02-01 05:37:00,23.0,0.0,1.0,Inner Mongolia
2020-02-01 05:37:00,18.0,0.0,0.0,Xinjiang
2020-02-01 01:52:00,17.0,0.0,1.0,Jilin
2020-02-01 05:37:00,9.0,0.0,0.0,Qinghai
2020-02-01 01:52:00,1.0,0.0,0.0,Tibet
2020-02-02 23:43:02,11177.0,350.0,295.0,Hubei
2020-02-02 18:03:05,661.0,0.0,32.0,Zhejiang
2020-02-02 18:03:05,632.0,0.0,15.0,Guangdong
2020-02-02 18:03:05,493.0,2.0,10.0,Henan
2020-02-02 18:03:05,463.0,0.0,16.0,Hunan
2020-02-02 18:03:05,340.0,0.0,7.0,Anhui
2020-02-02 18:03:05,333.0,0.0,12.0,Jiangxi
2020-02-02 23:33:02,300.0,2.0,7.0,Chongqing
2020-02-02 18:03:05,236.0,0.0,7.0,Jiangsu
2020-02-02 18:03:05,231.0,1.0,11.0,Sichuan
2020-02-02 18:03:05,230.0,0.0,6.0,Shandong
2020-02-02 08:43:02,191.0,1.0,9.0,Beijing
2020-02-02 05:53:02,182.0,1.0,10.0,Shanghai
2020-02-02 03:43:01,159.0,0.0,0.0,Fujian
2020-02-02 03:23:14,116.0,0.0,0.0,Shaanxi
2020-02-02 00:23:13,111.0,0.0,2.0,Guangxi
2020-02-02 18:03:05,105.0,0.0,3.0,Yunnan
2020-02-02 02:53:02,104.0,1.0,3.0,Hebei
2020-02-02 03:23:14,95.0,2.0,2.0,Heilongjiang
2020-02-02 18:03:05,70.0,0.0,1.0,Liaoning
2020-02-02 23:23:13,66.0,0.0,3.0,Shanxi
2020-02-02 18:03:05,64.0,1.0,4.0,Hainan
2020-02-02 23:43:02,51.0,0.0,3.0,Gansu
2020-02-02 09:43:01,48.0,0.0,1.0,Tianjin
2020-02-02 01:03:32,38.0,0.0,2.0,Guizhou
2020-02-02 01:43:02,28.0,0.0,0.0,Ningxia
2020-02-02 03:43:01,27.0,0.0,1.0,Inner Mongolia
2020-02-02 02:33:02,23.0,0.0,1.0,Jilin
2020-02-02 00:43:02,21.0,0.0,0.0,Xinjiang
2020-02-02 05:33:03,11.0,0.0,0.0,Qinghai
2020-02-01 01:52:40,1.0,0.0,0.0,Tibet
2020-02-03 23:23:03,13522.0,414.0,386.0,Hubei
2020-02-03 12:53:02,725.0,0.0,21.0,Guangdong
2020-02-03 13:33:02,724.0,0.0,43.0,Zhejiang
2020-02-03 17:11:34,566.0,2.0,16.0,Henan
2020-02-03 11:03:10,521.0,0.0,22.0,Hunan
2020-02-03 17:11:34,408.0,0.0,14.0,Anhui
2020-02-03 01:33:02,391.0,0.0,18.0,Jiangxi
2020-02-03 23:43:02,337.0,2.0,9.0,Chongqing
2020-02-03 11:03:10,271.0,0.0,8.0,Jiangsu
2020-02-03 17:11:34,259.0,0.0,7.0,Shandong
2020-02-03 11:23:23,254.0,1.0,14.0,Sichuan
2020-02-03 09:23:05,212.0,1.0,12.0,Beijing
2020-02-03 07:03:12,203.0,1.0,10.0,Shanghai
2020-02-03 11:33:13,179.0,0.0,1.0,Fujian
2020-02-03 02:33:02,128.0,0.0,0.0,Shaanxi
2020-02-03 12:33:02,127.0,0.0,7.0,Guangxi
2020-02-03 07:13:19,121.0,2.0,2.0,Heilongjiang
2020-02-03 23:23:03,117.0,0.0,5.0,Yunnan
2020-02-03 00:23:14,113.0,1.0,3.0,Hebei
2020-02-03 17:11:34,74.0,0.0,1.0,Liaoning
2020-02-03 23:13:11,74.0,0.0,2.0,Shanxi
2020-02-03 17:11:34,72.0,1.0,4.0,Hainan
2020-02-03 13:53:03,60.0,0.0,1.0,Tianjin
2020-02-03 23:03:08,55.0,0.0,3.0,Gansu
2020-02-03 01:03:22,46.0,0.0,2.0,Guizhou
2020-02-03 03:03:09,34.0,0.0,1.0,Inner Mongolia
2020-02-03 00:53:03,31.0,0.0,1.0,Jilin
2020-02-03 08:33:03,31.0,0.0,1.0,Ningxia
2020-02-03 01:13:21,24.0,0.0,0.0,Xinjiang
2020-02-03 02:43:01,13.0,0.0,0.0,Qinghai
2020-02-01 01:52:40,1.0,0.0,0.0,Tibet
2020-02-04 23:43:01,16678.0,479.0,522.0,Hubei
2020-02-04 13:03:07,829.0,0.0,62.0,Zhejiang
2020-02-04 13:03:07,813.0,0.0,30.0,Guangdong
2020-02-04 11:53:02,675.0,2.0,27.0,Henan
2020-02-04 14:03:03,593.0,0.0,31.0,Hunan
2020-02-04 05:33:01,480.0,0.0,20.0,Anhui
2020-02-04 14:43:02,476.0,0.0,20.0,Jiangxi
2020-02-04 23:43:01,366.0,2.0,9.0,Chongqing
2020-02-04 11:53:02,308.0,0.0,12.0,Jiangsu
2020-02-04 01:43:02,282.0,1.0,14.0,Sichuan
2020-02-04 12:03:04,275.0,0.0,11.0,Shandong
2020-02-04 08:33:01,228.0,1.0,23.0,Beijing
2020-02-04 06:33:02,219.0,1.0,12.0,Shanghai
2020-02-04 12:13:11,194.0,0.0,3.0,Fujian
2020-02-04 07:43:01,155.0,2.0,4.0,Heilongjiang
2020-02-04 12:33:02,142.0,0.0,2.0,Shaanxi
2020-02-04 05:53:01,139.0,0.0,10.0,Guangxi
2020-02-04 08:53:01,126.0,1.0,4.0,Hebei
2020-02-04 23:23:02,122.0,0.0,5.0,Yunnan
2020-02-04 14:13:08,81.0,0.0,2.0,Liaoning
2020-02-04 23:23:02,81.0,0.0,4.0,Shanxi
2020-02-04 11:33:03,80.0,1.0,5.0,Hainan
2020-02-04 13:33:02,67.0,0.0,2.0,Tianjin
2020-02-04 10:43:02,58.0,0.0,2.0,Guizhou
2020-02-04 15:43:02,57.0,0.0,4.0,Gansu
2020-02-04 00:23:05,42.0,0.0,1.0,Jilin
2020-02-04 03:03:07,35.0,0.0,1.0,Inner Mongolia
2020-02-04 02:13:18,34.0,0.0,1.0,Ningxia
2020-02-04 01:33:01,29.0,0.0,0.0,Xinjiang
2020-02-04 01:33:01,15.0,0.0,0.0,Qinghai
2020-02-01 01:52:40,1.0,0.0,0.0,Tibet
2020-02-05 23:13:12,19665.0,549.0,633.0,Hubei
