Date,Confirmed,Deaths,Recovered,Province/State
2/1/2020 1:52,286.0,0.0,9.0,Jiangxi
2/1/2020 8:43,247.0,1.0,3.0,Chongqing
2/1/2020 1:52,207.0,1.0,3.0,Sichuan
2/1/2020 7:51,206.0,0.0,3.0,Shandong
2/1/2020 14:03,202.0,0.0,6.0,Jiangsu
2/1/2020 6:05,169.0,1.0,10.0,Shanghai
2/1/2020 9:17,168.0,1.0,9.0,Beijing
2/1/2020 5:37,144.0,0.0,0.0,Fujian
2/1/2020 5:37,101.0,0.0,0.0,Shaanxi
2/1/2020 1:52,100.0,0.0,2.0,Guangxi
2/1/2020 1:52,96.0,1.0,0.0,Hebei
2/1/2020 15:53,93.0,0.0,2.0,Yunnan
2/1/2020 10:33,80.0,2.0,2.0,Heilongjiang
2/1/2020 15:23,64.0,0.0,1.0,Liaoning
2/1/2020 8:43,62.0,1.0,1.0,Hainan
2/1/2020 1:52,47.0,0.0,1.0,Shanxi
2/1/2020 15:43,41.0,0.0,0.0,Tianjin
2/1/2020 15:43,40.0,0.0,0.0,Gansu
1/31/2020 15:20,29.0,0.0,2.0,Guizhou
2/1/2020 2:13,26.0,0.0,0.0,Ningxia
2/1/2020 5:37,23.0,0.0,1.0,Inner Mongolia
2/1/2020 5:37,18.0,0.0,0.0,Xinjiang
2/1/2020 1:52,17.0,0.0,1.0,Jilin
2/1/2020 5:37,9.0,0.0,0.0,Qinghai
2/1/2020 1:52,1.0,0.0,0.0,Tibet
2020-02-02T23:43:02,11177.0,350.0,295.0,Hubei
2020-02-02T18:03:05,661.0,0.0,32.0,Zhejiang
2020-02-02T18:03:05,632.0,0.0,15.0,Guangdong
2020-02-02T18:03:05,493.0,2.0,10.0,Henan
2020-02-02T18:03:05,463.0,0.0,16.0,Hunan
2020-02-02T18:03:05,340.0,0.0,7.0,Anhui
2020-02-02T18:03:05,333.0,0.0,12.0,Jiangxi
2020-02-02T23:33:02,300.0,2.0,7.0,Chongqing
2020-02-02T18:03:05,236.0,0.0,7.0,Jiangsu
2020-02-02T18:03:05,231.0,1.0,11.0,Sichuan
2020-02-02T18:03:05,230.0,0.0,6.0,Shandong
2020-02-02T08:43:02,191.0,1.0,9.0,Beijing
2020-02-02T05:53:02,182.0,1.0,10.0,Shanghai
2020-02-02T03:43:01,159.0,0.0,0.0,Fujian
2020-02-02T03:23:14,116.0,0.0,0.0,Shaanxi
2020-02-02T00:23:13,111.0,0.0,2.0,Guangxi
2020-02-02T18:03:05,105.0,0.0,3.0,Yunnan
2020-02-02T02:53:02,104.0,1.0,3.0,Hebei
2020-02-02T03:23:14,95.0,2.0,2.0,Heilongjiang
2020-02-02T18:03:05,70.0,0.0,1.0,Liaoning
2020-02-02T23:23:13,66.0,0.0,3.0,Shanxi
2020-02-02T18:03:05,64.0,1.0,4.0,Hainan
2020-02-02T23:43:02,51.0,0.0,3.0,Gansu
2020-02-02T09:43:01,48.0,0.0,1.0,Tianjin
2020-02-02T01:03:32,38.0,0.0,2.0,Guizhou
2020-02-02T01:43:02,28.0,0.0,0.0,Ningxia
2020-02-02T03:43:01,27.0,0.0,1.0,Inner Mongolia
2020-02-02T02:33:02,23.0,0.0,1.0,Jilin
2020-02-02T00:43:02,21.0,0.0,0.0,Xinjiang
2020-02-02T05:33:03,11.0,0.0,0.0,Qinghai
2020-02-01T01:52:40,1.0,0.0,0.0,Tibet
2020-02-03T23:23:03,13522.0,414.0,386.0,Hubei
2020-02-03T12:53:02,725.0,0.0,21.0,Guangdong
2020-02-03T13:33:02,724.0,0.0,43.0,Zhejiang
2020-02-03T17:11:34,566.0,2.0,16.0,Henan
